composite_index,site,n_years,R2,Pearson_r
4,px051_shrubs_ne,11,0.14919988904343395,0.5144583469266719
4,px052_shrubs_bd,11,-0.026950444670229112,0.20347906378087158
4,px053_shrubs_ne,11,-0.7069386207573654,-0.26417129835692815
4,px054_shrubs_ne,11,-0.3087120693062002,-0.08673350377526512
4,px055_shrubs_bd,11,-0.4915467943489298,0.25263811301774847
4,px056_shrubs_nd,11,0.5645357813651294,0.7624225962352471
4,px057_shrubs_nd,11,0.43393157806225013,0.685711149414346
4,px058_grass_nat,11,-0.6537188514104708,-0.7327211330426718
4,px059_shrubs_bd,11,-0.8838645075461529,-0.04038982318753893
4,px060_grass_nat,11,-0.21422357767362232,-0.17912993225214421
4,px061_grass_nat,11,0.18977833657258647,0.6104097512805785
4,px062_shrubs_nd,11,0.008882678254309995,0.35503568926986845
4,px063_trees_bd,11,0.1368213324146208,0.42922127700281043
4,px064_shrubs_bd,11,0.36341631884409153,0.6872041849687859
4,px065_trees_ne,11,0.1866437864678384,0.563946147208694
4,px066_grass_man,11,-0.4715317934920782,0.13184989775419997
4,px067_grass_man,11,0.27745096672654357,0.5612236140944621
4,px068_trees_nd,11,0.3763888740616351,0.6340047924559489
4,px069_trees_bd,11,0.3351855260390664,0.6067122553337325
5,evergreen,11,-0.10050125319754444,0.6897955336838187
5,high_amplitude_deciduous,11,-0.5132864497068266,0.21824040526324717
5,low_amplitude,11,0.46682124105658673,0.7376886816968335
5,mixed_forest_grass,11,-0.14014799090501096,0.199002283704064
5,px004_trees_ne,11,0.13185706013208442,0.5393248262374274
5,px005_trees_bd,11,-0.5630212815862663,0.1895096242625007
5,px006_trees_nd,11,-0.36542997726656856,-0.05083149782347264
5,px007_shrubs_ne,11,0.46281978178002203,0.7701171770453372
5,px008_shrubs_bd,11,-0.011560423743606663,0.5525869591362559
5,px009_shrubs_nd,11,0.3725967157310438,0.6297014735022662
5,px010_grass_nat,11,-0.10083259390527233,0.15721533008902902
5,px011_grass_man,11,0.10034835120770613,0.47920489816823314
5,px012_trees_nd,11,0.1550588881440802,0.44865918660536286
5,px013_grass_man,11,0.09409195279818416,0.586059926235563
5,px014_grass_man,11,0.1321150690455284,0.7258533095290118
5,px015_shrubs_nd,11,0.009518015590704754,0.3662011960300776
5,px016_shrubs_ne,11,0.18110493246692483,0.615339710450969
5,px017_grass_man,11,0.47649648454372284,0.6944988365375079
5,px018_trees_nd,11,-0.728456735373405,-0.2639509007653648
5,px019_shrubs_bd,11,0.5889922313755448,0.7802100841818577
5,px020_trees_ne,11,-0.08487352679536486,0.49764504131947007
5,px021_grass_nat,11,0.040261639198424404,0.38697648751137287
5,px022_grass_nat,11,-0.28303256807290245,0.19419260718639736
