site,lat,lon,date,raw_ground_truth,AELSTM,BiLSTM,LSTM,GRU,RNN,CNN,RF,SVM,Chronos-2 (zero-shot),Chronos-2 (LoRA fine-tuned)
evergreen,30.525,-82.43333330000002,2022-01-17,2.476888064172339,2.733562839565425,2.690134082757969,2.58844568031822,2.462840045569328,2.3662266205311617,2.7151159706046584,2.3932781526373272,2.728407379519849,2.077096,2.09375
evergreen,30.525,-82.43333330000002,2022-01-25,2.5722287391152387,2.771937727106167,2.7338951994558065,2.6394845537360063,2.553759271525043,2.3922616775098504,2.7225533436094858,2.778262524308084,2.8470141359518566,2.1626158,2.1875
evergreen,30.525,-82.43333330000002,2022-02-02,2.871831626770803,2.80486045053849,2.783786774885745,2.7320760213304904,2.7249179022371512,2.541193889726788,2.825042661781487,3.0543459083664315,2.9342743660293094,2.269442,2.265625
evergreen,30.525,-82.43333330000002,2022-02-10,3.0547416751439957,2.8618516688153464,2.8674424156608227,2.8686237253430185,2.864924804408592,2.9785623504476884,2.985012041749546,3.20779404856114,3.0153365659015328,2.4057229,2.328125
evergreen,30.525,-82.43333330000002,2022-02-18,3.261459104893868,2.945286830273555,2.978449574829588,3.0022198706521843,2.977294370614545,3.438440287514747,3.184939941482894,3.6072055849969606,3.0497907855317465,2.6048217,2.3125
evergreen,30.525,-82.43333330000002,2022-02-26,3.366341805539534,3.035231352672828,3.084137334837169,3.0848053364480887,3.0700811071033334,3.5509436628866213,3.146593993717167,3.207223369569121,3.010544838147028,2.794773,2.359375
evergreen,30.525,-82.43333330000002,2022-03-06,3.5689817120345846,3.157283809581056,3.2031458942753632,3.1317338667691184,3.151218689103886,3.421125202435635,3.118145896528957,3.2252022561616425,3.093194316023516,3.0226703,2.453125
evergreen,30.525,-82.43333330000002,2022-03-14,3.488178908661322,3.400164153226892,3.392854324075869,3.31841495742447,3.3421226001258995,3.5450312966858206,3.2825394818960003,3.6705495562770594,3.3207636432126817,3.3074613,2.5625
evergreen,30.525,-82.43333330000002,2022-03-22,3.961459104893868,3.632350951656389,3.528925864367527,3.473247676501416,3.4627350794659706,3.5160111168317165,3.3891421266467194,3.860700354616622,3.5747828120149605,3.5555387,2.78125
evergreen,30.525,-82.43333330000002,2022-03-30,4.350912846261063,3.7355970300276296,3.6102654280967945,3.619678910378051,3.522704558609733,3.536120531114881,3.621153496336948,3.607693414427696,3.768023033725026,3.8209946,3.046875
evergreen,30.525,-82.43333330000002,2022-04-07,4.495688148454641,3.7899689003174073,3.6840542465067423,3.742977567701113,3.6158612468616034,3.5457913387152167,3.737099511542856,3.5182518645574143,3.8580253162174696,4.1167674,3.515625
evergreen,30.525,-82.43333330000002,2022-04-15,5.131889386390196,3.840199697646237,3.790999394986508,3.8581474300750394,3.8128441515519023,3.61914039188421,3.907312825995831,3.814787106604931,4.087788739996137,4.307948,4.0
evergreen,30.525,-82.43333330000002,2022-04-23,5.096085260799078,3.928966043019372,4.000214277365994,4.023278979704971,4.251534443955331,3.963351567656849,4.147226842702602,4.417424985883201,4.660887385357178,4.514946,4.46875
evergreen,30.525,-82.43333330000002,2022-05-01,5.233958443784941,4.1060840297731565,4.224864203667286,4.203866457630431,4.624467003863746,4.4479776367590045,4.456821870682229,4.8231598728213205,4.961214030535002,4.6073585,4.8125
evergreen,30.525,-82.43333330000002,2022-05-09,4.562436102920693,4.321304362990606,4.412487627099811,4.380095068411839,4.790693193024926,4.689415317702919,4.623421293436647,4.891909969563443,5.1556159322914565,4.9111547,5.09375
evergreen,30.525,-82.43333330000002,2022-05-17,5.292093647862245,4.5189549709436285,4.568345619752426,4.533161118645971,4.842094410326795,4.7965238118200135,4.711977004983384,4.9730669217465255,5.367056774213781,5.0042624,5.125
evergreen,30.525,-82.43333330000002,2022-05-25,5.356636995782868,4.682877613683232,4.695031722493255,4.660347551311548,4.89724586445281,4.887732733874078,4.747518330532295,5.05363874832465,5.486117686295988,5.069297,5.09375
evergreen,30.525,-82.43333330000002,2022-06-02,5.385152842523807,4.786649381575884,4.791165478219248,4.74473175838134,5.001127126133406,4.945260829729696,4.809814627256925,5.041701159718379,5.34445605495174,5.053238,5.15625
evergreen,30.525,-82.43333330000002,2022-06-10,5.139806691229922,4.842043989481666,4.834776824122676,4.802940983168504,5.032876446110729,4.946083375706161,4.853467145211406,4.964830154030109,5.179318312787062,5.000719,5.125
