RMSE,MAE,MAPE,R2,Pearson_r,pixel_id,condition,experiment,dominant_pft,pft_purity,pft_entropy
0.1341666092340065,0.0958044290542602,11.78314168608104,0.5937151954943407,0.8619440167069297,px064_shrubs_bd,dominant,expA_temporal,SHRUBS_BD,0.8600000143051147,0.4049634933471679
0.1548635626754013,0.126683019929462,13.553827828608211,0.9376977526189998,0.9722495332738338,px065_trees_ne,dominant,expA_temporal,TREES_NE,0.8600000143051147,0.4049634933471679
0.1932021122382324,0.1414908296532101,54.36512757847949,0.9380206278109317,0.9790772906703542,px066_grass_man,dominant,expA_temporal,GRASS_MAN,0.6399999856948853,0.653418242931366
0.3276157756987924,0.1890377867552969,33.73898372352007,0.9209891189581262,0.9705093299259452,px067_grass_man,dominant,expA_temporal,GRASS_MAN,0.8799999952316284,0.3669250011444092
0.3475806239239402,0.267289349105623,38.71735892066148,0.567134246652518,0.8301412646536503,px068_trees_nd,dominant,expA_temporal,TREES_ND,0.8700000047683716,0.3863867223262787
0.2238027365867587,0.1510432878638514,919.4796573855588,0.930679255678012,0.9681745761312928,px069_trees_bd,dominant,expA_temporal,TREES_BD,0.6000000238418579,0.6730116605758667
0.4841648441564138,0.424970089064704,14.045906418275278,0.8327778561295792,0.9302847633859276,evergreen,fractional,expA_temporal,TREES_NE,0.949999988079071,0.1985152661800384
0.0579176773122485,0.0398004490468237,18.01959182053638,0.542794924824543,0.7600026632061712,low_amplitude,fractional,expA_temporal,GRASS_NAT,0.8399999737739563,0.4396699070930481
0.3731458603057724,0.2508317338095771,14.640020183250996,0.9651838402641448,0.9837788066027848,high_amplitude_deciduous,fractional,expA_temporal,TREES_BD,0.8899999856948853,0.3465153276920318
0.326291411115492,0.1754104938771989,24.48341251890233,0.9330392906300092,0.9711315496119748,mixed_forest_grass,fractional,expA_temporal,TREES_BD,0.5,0.6931471824645996
0.3185597325238435,0.2193732758363088,30.342150836619165,0.8301989365047998,0.9197595449072464,px004_trees_ne,fractional,expA_temporal,TREES_NE,1.0,2.486791883526962e-10
0.2879617849526253,0.2176581659250789,53.98642955952167,0.9081542478357688,0.95312648197702,px005_trees_bd,fractional,expA_temporal,TREES_BD,1.0,2.486791883526962e-10
0.2859372770269417,0.2201336787806617,23.320820320058505,0.943076742293071,0.9764814828588644,px006_trees_nd,fractional,expA_temporal,TREES_ND,1.0,2.486791883526962e-10
0.0368165199461342,0.0290972444746229,6.166775094550143,0.9055193906697074,0.9580016066755292,px007_shrubs_ne,fractional,expA_temporal,SHRUBS_NE,1.0,2.486791883526962e-10
0.1173510181076233,0.094424553712209,15.449124128348627,0.17618281480204,0.7200976327678255,px008_shrubs_bd,fractional,expA_temporal,SHRUBS_BD,0.9700000286102296,0.1347421407699585
0.2156076546507753,0.1778702967696719,27.07886713635096,0.3645157333142691,0.8658254100035531,px009_shrubs_nd,fractional,expA_temporal,SHRUBS_ND,1.0,2.486791883526962e-10
0.3826820608952381,0.3079121914174821,35.138093665959175,0.8958839826012709,0.9493025531433046,px010_grass_nat,fractional,expA_temporal,GRASS_NAT,1.0,2.486791883526962e-10
0.2952707309889892,0.1886962658829159,18.47596652918814,0.5389537328675301,0.7790789890137408,px011_grass_man,fractional,expA_temporal,GRASS_MAN,1.0,2.486791883526962e-10
